profile_id,country_name,country_code,Q45,Q46,Q57,Q184,Q218,Q254
1722,CAN,20,2.00,1.00,1.00,8.00,1.00,1.00
1723,CAN,20,2.00,2.00,2.00,10.00,1.00,2.00
1724,CAN,20,2.00,2.00,1.00,4.00,1.00,1.00
1725,CAN,20,1.00,1.00,1.00,5.00,2.00,1.00
1726,CAN,20,1.00,1.00,1.00,3.00,1.00,1.00
1727,CAN,20,2.00,2.00,2.00,7.00,1.00,2.00
1728,CAN,20,1.00,2.00,1.00,3.00,2.00,1.00
1729,CAN,20,1.00,3.00,1.00,8.00,2.00,1.00
1730,CAN,20,2.00,1.00,1.00,9.00,1.00,1.00
1731,CAN,20,2.00,3.00,1.00,9.00,1.00,2.00
1732,CAN,20,1.00,1.00,1.00,3.00,2.00,1.00
1733,CAN,20,1.00,3.00,2.00,3.00,3.00,2.00
1734,CAN,20,3.00,2.00,1.00,10.00,1.00,1.00
1735,CAN,20,2.00,3.00,2.00,9.00,1.00,2.00
1736,CAN,20,2.00,2.00,1.00,9.00,2.00,1.00
1737,CAN,20,1.00,2.00,2.00,7.00,2.00,1.00
1738,CAN,20,3.00,2.00,2.00,7.00,1.00,2.00
1739,CAN,20,2.00,2.00,2.00,10.00,1.00,2.00
1740,CAN,20,2.00,1.00,1.00,6.00,2.00,1.00
1741,CAN,20,1.00,2.00,1.00,10.00,3.00,2.00
1742,CAN,20,2.00,2.00,1.00,7.00,1.00,1.00
1743,CAN,20,3.00,2.00,1.00,8.00,1.00,2.00
1744,CAN,20,2.00,2.00,1.00,7.00,3.00,1.00
1745,CAN,20,2.00,2.00,1.00,10.00,1.00,1.00
1746,CAN,20,1.00,2.00,2.00,8.00,1.00,2.00
1747,CAN,20,1.00,3.00,1.00,6.00,1.00,1.00
1748,CAN,20,2.00,2.00,2.00,10.00,1.00,2.00
1749,CAN,20,2.00,2.00,2.00,8.00,1.00,2.00
1750,CAN,20,2.00,2.00,1.00,10.00,3.00,1.00
1751,CAN,20,2.00,2.00,2.00,7.00,1.00,3.00
1752,CAN,20,3.00,2.00,2.00,10.00,1.00,2.00
1753,CAN,20,2.00,2.00,1.00,5.00,2.00,2.00
1754,CAN,20,1.00,2.00,1.00,8.00,2.00,3.00
1755,CAN,20,1.00,2.00,1.00,9.00,1.00,2.00
1756,CAN,20,1.00,2.00,2.00,4.00,1.00,2.00
1757,CAN,20,2.00,2.00,2.00,5.00,3.00,1.00
1758,CAN,20,1.00,1.00,1.00,5.00,2.00,1.00
1759,CAN,20,1.00,3.00,1.00,8.00,2.00,2.00
1760,CAN,20,1.00,2.00,1.00,5.00,2.00,1.00
1761,CAN,20,2.00,2.00,1.00,4.00,2.00,2.00
1762,CAN,20,2.00,1.00,1.00,8.00,3.00,1.00
1763,CAN,20,1.00,1.00,2.00,10.00,1.00,1.00
1764,CAN,20,3.00,2.00,2.00,3.00,2.00,2.00
1765,CAN,20,2.00,2.00,1.00,10.00,2.00,1.00
1766,CAN,20,3.00,3.00,2.00,9.00,2.00,2.00
1767,CAN,20,1.00,1.00,2.00,3.00,1.00,3.00
1768,CAN,20,3.00,2.00,1.00,10.00,1.00,1.00
1769,CAN,20,1.00,1.00,2.00,1.00,2.00,1.00
1770,CAN,20,3.00,2.00,1.00,10.00,1.00,2.00
1771,CAN,20,1.00,2.00,2.00,8.00,3.00,3.00
1772,CAN,20,3.00,2.00,1.00,5.00,1.00,1.00
1773,CAN,20,3.00,2.00,2.00,10.00,1.00,1.00
1774,CAN,20,1.00,2.00,2.00,6.00,3.00,2.00
1775,CAN,20,2.00,2.00,2.00,6.00,2.00,2.00
1776,CAN,20,1.00,2.00,1.00,10.00,1.00,1.00
1777,CAN,20,2.00,1.00,1.00,10.00,1.00,1.00
1778,CAN,20,2.00,3.00,2.00,10.00,1.00,3.00
1779,CAN,20,1.00,2.00,1.00,2.00,2.00,1.00
1780,CAN,20,1.00,2.00,2.00,5.00,1.00,2.00
1781,CAN,20,1.00,2.00,2.00,3.00,2.00,1.00
1782,CAN,20,1.00,2.00,1.00,7.00,1.00,2.00
1783,CAN,20,2.00,4.00,1.00,7.00,1.00,1.00
1784,CAN,20,2.00,1.00,2.00,8.00,1.00,1.00
1785,CAN,20,1.00,1.00,1.00,1.00,1.00,1.00
1786,CAN,20,1.00,1.00,2.00,1.00,1.00,2.00
1787,CAN,20,3.00,2.00,2.00,5.00,3.00,3.00
1788,CAN,20,2.00,2.00,1.00,10.00,1.00,1.00
1789,CAN,20,2.00,1.00,1.00,8.00,1.00,1.00
1790,CAN,20,1.00,1.00,1.00,1.00,2.00,2.00
1791,CAN,20,1.00,3.00,2.00,10.00,1.00,2.00
1792,CAN,20,2.00,1.00,1.00,3.00,1.00,2.00
1793,CAN,20,1.00,2.00,1.00,1.00,1.00,1.00
1794,CAN,20,3.00,2.00,1.00,10.00,1.00,2.00
1795,CAN,20,2.00,2.00,2.00,7.00,3.00,1.00
1796,CAN,20,3.00,2.00,1.00,8.00,1.00,2.00
1797,CAN,20,2.00,2.00,2.00,6.00,2.00,2.00
1798,CAN,20,1.00,1.00,1.00,8.00,1.00,1.00
1799,CAN,20,2.00,2.00,2.00,10.00,3.00,1.00
1800,CAN,20,1.00,1.00,2.00,10.00,1.00,1.00
1801,CAN,20,3.00,2.00,1.00,6.00,1.00,4.00
1802,CAN,20,2.00,2.00,1.00,4.00,1.00,2.00
1803,CAN,20,1.00,1.00,1.00,8.00,1.00,1.00
1804,CAN,20,1.00,1.00,1.00,1.00,1.00,2.00
1805,CAN,20,3.00,1.00,1.00,9.00,1.00,1.00
1806,CAN,20,2.00,1.00,1.00,9.00,1.00,1.00
1807,CAN,20,2.00,2.00,2.00,8.00,1.00,1.00
1808,CAN,20,1.00,2.00,2.00,6.00,1.00,3.00
1809,CAN,20,2.00,3.00,2.00,5.00,3.00,1.00
1810,CAN,20,1.00,1.00,2.00,6.00,1.00,1.00
1811,CAN,20,2.00,2.00,2.00,10.00,1.00,2.00
1812,CAN,20,1.00,2.00,2.00,10.00,2.00,2.00
1813,CAN,20,1.00,2.00,2.00,7.00,1.00,1.00
1814,CAN,20,1.00,1.00,1.00,8.00,1.00,1.00
1815,CAN,20,1.00,2.00,1.00,8.00,2.00,1.00
1816,CAN,20,2.00,2.00,1.00,9.00,1.00,2.00
1817,CAN,20,1.00,2.00,2.00,5.00,2.00,1.00
1818,CAN,20,1.00,2.00,1.00,3.00,2.00,1.00
1819,CAN,20,1.00,2.00,2.00,5.00,2.00,2.00
1820,CAN,20,2.00,3.00,2.00,10.00,1.00,2.00
1821,CAN,20,1.00,2.00,1.00,8.00,1.00,2.00
1822,CAN,20,1.00,1.00,2.00,8.00,2.00,1.00
1823,CAN,20,2.00,1.00,1.00,6.00,2.00,2.00
1824,CAN,20,1.00,1.00,1.00,8.00,1.00,1.00
1825,CAN,20,2.00,3.00,2.00,2.00,1.00,1.00
1826,CAN,20,1.00,1.00,1.00,5.00,3.00,1.00
1827,CAN,20,2.00,2.00,1.00,8.00,2.00,1.00
1828,CAN,20,2.00,2.00,2.00,9.00,1.00,2.00
1829,CAN,20,2.00,3.00,1.00,7.00,1.00,1.00
1830,CAN,20,2.00,1.00,1.00,5.00,1.00,1.00
1831,CAN,20,1.00,1.00,2.00,3.00,2.00,1.00
1832,CAN,20,1.00,1.00,1.00,10.00,2.00,1.00
1833,CAN,20,1.00,2.00,2.00,5.00,2.00,3.00
1834,CAN,20,1.00,2.00,2.00,10.00,1.00,2.00
1835,CAN,20,1.00,1.00,2.00,5.00,1.00,1.00
1836,CAN,20,2.00,2.00,1.00,10.00,1.00,1.00
1837,CAN,20,2.00,2.00,2.00,8.00,1.00,1.00
1838,CAN,20,2.00,2.00,2.00,5.00,3.00,1.00
1839,CAN,20,2.00,2.00,2.00,9.00,1.00,1.00
1840,CAN,20,3.00,3.00,1.00,7.00,1.00,1.00
1841,CAN,20,1.00,3.00,2.00,6.00,1.00,1.00
1842,CAN,20,1.00,2.00,2.00,3.00,1.00,1.00
1843,CAN,20,2.00,2.00,1.00,10.00,2.00,5.00
1844,CAN,20,2.00,2.00,1.00,5.00,1.00,2.00
1845,CAN,20,1.00,2.00,1.00,7.00,3.00,1.00
1846,CAN,20,2.00,2.00,2.00,3.00,3.00,1.00
1847,CAN,20,2.00,3.00,1.00,9.00,1.00,2.00
1848,CAN,20,1.00,1.00,2.00,1.00,1.00,1.00
1849,CAN,20,3.00,2.00,1.00,10.00,1.00,2.00
1850,CAN,20,2.00,2.00,2.00,9.00,1.00,1.00
1851,CAN,20,1.00,2.00,1.00,1.00,1.00,2.00
1852,CAN,20,2.00,2.00,2.00,6.00,2.00,2.00
1853,CAN,20,3.00,2.00,2.00,10.00,2.00,3.00
1854,CAN,20,3.00,3.00,2.00,10.00,1.00,2.00
1855,CAN,20,1.00,2.00,1.00,6.00,2.00,1.00
1856,CAN,20,2.00,2.00,1.00,8.00,2.00,1.00
1857,CAN,20,2.00,2.00,2.00,9.00,3.00,1.00
1858,CAN,20,1.00,2.00,1.00,8.00,2.00,2.00
1859,CAN,20,1.00,2.00,1.00,8.00,2.00,1.00
1860,CAN,20,1.00,2.00,2.00,6.00,1.00,1.00
1861,CAN,20,2.00,2.00,2.00,10.00,1.00,3.00
1862,CAN,20,1.00,1.00,2.00,8.00,2.00,1.00
1863,CAN,20,2.00,2.00,2.00,6.00,1.00,1.00
1864,CAN,20,1.00,4.00,2.00,8.00,2.00,2.00
1865,CAN,20,3.00,2.00,2.00,10.00,1.00,2.00
1866,CAN,20,2.00,2.00,2.00,7.00,1.00,1.00
1867,CAN,20,3.00,1.00,2.00,10.00,1.00,1.00
1868,CAN,20,1.00,2.00,2.00,7.00,1.00,2.00
1869,CAN,20,1.00,2.00,1.00,10.00,1.00,1.00
1870,CAN,20,2.00,2.00,2.00,4.00,1.00,2.00
1871,CAN,20,1.00,2.00,1.00,2.00,2.00,2.00
1872,CAN,20,1.00,1.00,2.00,3.00,1.00,2.00
1873,CAN,20,1.00,1.00,2.00,1.00,1.00,5.00
1874,CAN,20,2.00,1.00,1.00,9.00,1.00,1.00
1875,CAN,20,2.00,2.00,2.00,10.00,1.00,1.00
1876,CAN,20,1.00,3.00,1.00,9.00,1.00,2.00
1877,CAN,20,2.00,2.00,2.00,10.00,2.00,1.00
1878,CAN,20,1.00,1.00,2.00,5.00,1.00,2.00
1879,CAN,20,2.00,2.00,1.00,6.00,1.00,2.00
1880,CAN,20,2.00,2.00,2.00,8.00,1.00,1.00
1881,CAN,20,2.00,2.00,2.00,10.00,1.00,2.00
1882,CAN,20,1.00,2.00,2.00,9.00,1.00,1.00
1883,CAN,20,2.00,2.00,1.00,3.00,1.00,1.00
1884,CAN,20,1.00,2.00,1.00,7.00,2.00,1.00
1885,CAN,20,2.00,1.00,1.00,8.00,1.00,2.00
1886,CAN,20,1.00,1.00,1.00,5.00,3.00,1.00
1887,CAN,20,2.00,3.00,2.00,8.00,1.00,2.00
1888,CAN,20,1.00,2.00,2.00,5.00,3.00,2.00
1889,CAN,20,1.00,2.00,2.00,7.00,1.00,3.00
1890,CAN,20,2.00,2.00,2.00,5.00,2.00,2.00
1891,CAN,20,3.00,3.00,2.00,5.00,2.00,2.00
1892,CAN,20,2.00,2.00,2.00,3.00,2.00,1.00
1893,CAN,20,2.00,1.00,1.00,5.00,1.00,4.00
1894,CAN,20,1.00,1.00,1.00,10.00,2.00,1.00
1895,CAN,20,2.00,2.00,2.00,5.00,3.00,1.00
1896,CAN,20,3.00,2.00,2.00,10.00,1.00,1.00
1897,CAN,20,2.00,3.00,2.00,10.00,2.00,2.00
1898,CAN,20,1.00,1.00,1.00,8.00,1.00,1.00
1899,CAN,20,2.00,2.00,2.00,1.00,3.00,2.00
1900,CAN,20,2.00,3.00,2.00,5.00,1.00,2.00
1901,CAN,20,3.00,2.00,1.00,7.00,1.00,1.00
1902,CAN,20,2.00,2.00,1.00,9.00,1.00,1.00
1903,CAN,20,1.00,3.00,2.00,5.00,1.00,2.00
1904,CAN,20,1.00,2.00,2.00,10.00,1.00,1.00
1905,CAN,20,1.00,1.00,1.00,10.00,1.00,1.00
1906,CAN,20,2.00,3.00,1.00,10.00,1.00,2.00
1907,CAN,20,1.00,2.00,1.00,10.00,1.00,1.00
1908,CAN,20,2.00,2.00,1.00,10.00,1.00,2.00
1909,CAN,20,3.00,3.00,2.00,10.00,1.00,2.00
1910,CAN,20,1.00,2.00,2.00,1.00,3.00,1.00
1911,CAN,20,1.00,1.00,1.00,8.00,1.00,3.00
1912,CAN,20,2.00,2.00,1.00,9.00,1.00,1.00
1913,CAN,20,2.00,2.00,1.00,8.00,1.00,2.00
1914,CAN,20,1.00,2.00,2.00,5.00,2.00,2.00
1915,CAN,20,1.00,2.00,1.00,5.00,3.00,1.00
1916,CAN,20,2.00,1.00,1.00,9.00,1.00,1.00
1917,CAN,20,2.00,2.00,1.00,5.00,1.00,1.00
1918,CAN,20,2.00,2.00,1.00,1.00,1.00,2.00
1919,CAN,20,2.00,2.00,1.00,1.00,1.00,1.00
1920,CAN,20,2.00,1.00,1.00,8.00,1.00,1.00
1921,CAN,20,2.00,2.00,1.00,8.00,3.00,2.00
1922,CAN,20,1.00,2.00,2.00,8.00,1.00,2.00
1923,CAN,20,3.00,2.00,1.00,7.00,1.00,2.00
1924,CAN,20,2.00,2.00,2.00,9.00,1.00,1.00
1925,CAN,20,2.00,4.00,2.00,10.00,2.00,2.00
1926,CAN,20,2.00,1.00,1.00,4.00,1.00,1.00
1927,CAN,20,1.00,1.00,1.00,2.00,1.00,2.00
1928,CAN,20,3.00,2.00,1.00,10.00,1.00,3.00
1929,CAN,20,1.00,2.00,1.00,8.00,2.00,2.00
1930,CAN,20,3.00,2.00,2.00,9.00,1.00,3.00
1931,CAN,20,1.00,2.00,2.00,1.00,2.00,2.00
1932,CAN,20,1.00,2.00,1.00,7.00,2.00,2.00
1933,CAN,20,3.00,2.00,1.00,10.00,1.00,1.00
1934,CAN,20,1.00,2.00,1.00,1.00,3.00,3.00
1935,CAN,20,1.00,2.00,1.00,5.00,3.00,1.00
1936,CAN,20,2.00,2.00,2.00,6.00,1.00,1.00
1937,CAN,20,2.00,2.00,1.00,5.00,1.00,3.00
1938,CAN,20,2.00,3.00,2.00,8.00,1.00,5.00
1939,CAN,20,1.00,3.00,1.00,5.00,1.00,1.00
1940,CAN,20,2.00,2.00,1.00,8.00,2.00,2.00
1941,CAN,20,1.00,1.00,1.00,6.00,1.00,2.00
1942,CAN,20,2.00,2.00,2.00,7.00,3.00,1.00
1943,CAN,20,2.00,2.00,2.00,5.00,3.00,3.00
1944,CAN,20,1.00,2.00,2.00,10.00,1.00,2.00
1945,CAN,20,3.00,3.00,2.00,10.00,3.00,3.00
1946,CAN,20,3.00,1.00,1.00,9.00,1.00,4.00
1947,CAN,20,1.00,2.00,1.00,8.00,2.00,2.00
1948,CAN,20,1.00,2.00,2.00,7.00,2.00,1.00
1949,CAN,20,1.00,1.00,1.00,5.00,2.00,1.00
1950,CAN,20,2.00,3.00,2.00,10.00,2.00,1.00
1951,CAN,20,1.00,2.00,2.00,6.00,2.00,2.00
1952,CAN,20,2.00,2.00,2.00,8.00,2.00,2.00
1953,CAN,20,1.00,2.00,1.00,1.00,1.00,2.00
1954,CAN,20,2.00,2.00,1.00,8.00,1.00,2.00
1955,CAN,20,2.00,3.00,2.00,7.00,1.00,1.00
1956,CAN,20,2.00,2.00,1.00,10.00,2.00,2.00
1957,CAN,20,2.00,1.00,2.00,8.00,2.00,1.00
1958,CAN,20,2.00,2.00,1.00,10.00,1.00,1.00
1959,CAN,20,1.00,2.00,2.00,1.00,2.00,1.00
1960,CAN,20,2.00,2.00,1.00,10.00,1.00,1.00
1961,CAN,20,1.00,2.00,2.00,8.00,1.00,1.00
1962,CAN,20,2.00,2.00,1.00,4.00,1.00,1.00
1963,CAN,20,1.00,2.00,1.00,6.00,1.00,1.00
1964,CAN,20,2.00,3.00,2.00,5.00,2.00,2.00
1965,CAN,20,2.00,2.00,1.00,5.00,3.00,1.00
1966,CAN,20,2.00,2.00,2.00,7.00,1.00,2.00
1967,CAN,20,1.00,2.00,2.00,6.00,1.00,1.00
1968,CAN,20,1.00,1.00,2.00,1.00,2.00,1.00
1969,CAN,20,1.00,2.00,2.00,3.00,1.00,1.00
1970,CAN,20,1.00,2.00,1.00,10.00,1.00,1.00
1971,CAN,20,2.00,3.00,1.00,8.00,2.00,1.00
1972,CAN,20,2.00,2.00,2.00,1.00,1.00,4.00
1973,CAN,20,1.00,1.00,1.00,6.00,3.00,1.00
1974,CAN,20,2.00,2.00,2.00,7.00,2.00,1.00
1975,CAN,20,1.00,2.00,1.00,10.00,2.00,1.00
1976,CAN,20,1.00,2.00,1.00,6.00,1.00,2.00
1977,CAN,20,2.00,3.00,2.00,6.00,1.00,2.00
1978,CAN,20,1.00,3.00,1.00,7.00,1.00,2.00
1979,CAN,20,1.00,1.00,1.00,8.00,1.00,1.00
1980,CAN,20,2.00,2.00,2.00,8.00,2.00,2.00
1981,CAN,20,2.00,2.00,2.00,5.00,1.00,2.00
1982,CAN,20,2.00,2.00,1.00,6.00,2.00,1.00
1983,CAN,20,1.00,2.00,2.00,2.00,3.00,1.00
1984,CAN,20,1.00,2.00,2.00,10.00,2.00,1.00
1985,CAN,20,2.00,2.00,2.00,5.00,2.00,2.00
1986,CAN,20,3.00,3.00,2.00,10.00,2.00,1.00
1987,CAN,20,2.00,2.00,1.00,4.00,1.00,1.00
1988,CAN,20,2.00,2.00,2.00,2.00,1.00,2.00
1989,CAN,20,3.00,2.00,1.00,4.00,1.00,1.00
1990,CAN,20,2.00,2.00,1.00,10.00,1.00,1.00
1991,CAN,20,2.00,3.00,2.00,6.00,3.00,1.00
1992,CAN,20,1.00,3.00,2.00,1.00,1.00,1.00
1993,CAN,20,2.00,2.00,2.00,10.00,2.00,2.00
1994,CAN,20,1.00,1.00,1.00,10.00,1.00,1.00
1995,CAN,20,1.00,1.00,2.00,2.00,1.00,1.00
1996,CAN,20,2.00,3.00,2.00,9.00,1.00,1.00
1997,CAN,20,1.00,2.00,2.00,8.00,2.00,1.00
1998,CAN,20,1.00,2.00,1.00,7.00,1.00,2.00
1999,CAN,20,3.00,3.00,1.00,7.00,1.00,1.00
2000,CAN,20,2.00,2.00,1.00,8.00,1.00,1.00
2001,CAN,20,2.00,1.00,1.00,4.00,2.00,1.00
2002,CAN,20,1.00,2.00,1.00,9.00,3.00,1.00
2003,CAN,20,1.00,2.00,2.00,7.00,1.00,2.00
2004,CAN,20,3.00,2.00,1.00,10.00,1.00,2.00
2005,CAN,20,2.00,2.00,1.00,9.00,1.00,1.00
2006,CAN,20,3.00,1.00,1.00,10.00,2.00,1.00
2007,CAN,20,2.00,2.00,2.00,2.00,1.00,2.00
2008,CAN,20,1.00,2.00,2.00,7.00,2.00,2.00
2009,CAN,20,1.00,2.00,2.00,5.00,3.00,3.00
2010,CAN,20,1.00,2.00,2.00,8.00,2.00,1.00
2011,CAN,20,1.00,2.00,1.00,6.00,1.00,1.00
2012,CAN,20,2.00,2.00,2.00,7.00,2.00,1.00
2013,CAN,20,3.00,2.00,1.00,2.00,1.00,1.00
2014,CAN,20,3.00,2.00,1.00,7.00,1.00,3.00
2015,CAN,20,1.00,2.00,2.00,2.00,1.00,3.00
2016,CAN,20,2.00,2.00,2.00,10.00,1.00,1.00
2017,CAN,20,2.00,2.00,1.00,7.00,1.00,1.00
2018,CAN,20,2.00,2.00,2.00,5.00,2.00,3.00
2019,CAN,20,1.00,2.00,1.00,10.00,1.00,3.00
2020,CAN,20,1.00,2.00,1.00,1.00,2.00,1.00
2021,CAN,20,1.00,1.00,2.00,8.00,2.00,1.00
2022,CAN,20,3.00,2.00,1.00,1.00,2.00,1.00
2023,CAN,20,1.00,1.00,2.00,5.00,1.00,1.00
2024,CAN,20,1.00,1.00,1.00,5.00,2.00,1.00
2025,CAN,20,1.00,2.00,1.00,1.00,2.00,1.00
2026,CAN,20,1.00,2.00,2.00,5.00,1.00,2.00
2027,CAN,20,2.00,1.00,1.00,4.00,1.00,2.00
2028,CAN,20,1.00,3.00,2.00,7.00,3.00,5.00
2029,CAN,20,2.00,2.00,1.00,7.00,1.00,2.00
2030,CAN,20,1.00,1.00,1.00,7.00,1.00,1.00
2031,CAN,20,1.00,2.00,2.00,5.00,2.00,2.00
2032,CAN,20,2.00,2.00,1.00,8.00,1.00,2.00
2033,CAN,20,3.00,2.00,1.00,10.00,1.00,2.00
2034,CAN,20,3.00,2.00,2.00,1.00,2.00,1.00
2035,CAN,20,2.00,2.00,1.00,4.00,1.00,2.00
2036,CAN,20,1.00,1.00,2.00,10.00,3.00,4.00
2037,CAN,20,1.00,2.00,2.00,5.00,3.00,2.00
2038,CAN,20,2.00,2.00,1.00,8.00,1.00,2.00
2039,CAN,20,1.00,1.00,1.00,5.00,2.00,1.00
2040,CAN,20,1.00,2.00,1.00,8.00,2.00,2.00
2041,CAN,20,2.00,2.00,2.00,5.00,1.00,2.00
2042,CAN,20,3.00,1.00,2.00,9.00,1.00,2.00
2043,CAN,20,1.00,2.00,1.00,4.00,2.00,1.00
2044,CAN,20,1.00,3.00,1.00,1.00,2.00,5.00
2045,CAN,20,2.00,2.00,2.00,10.00,1.00,4.00
2046,CAN,20,3.00,3.00,2.00,9.00,1.00,2.00
2047,CAN,20,1.00,2.00,1.00,7.00,1.00,2.00
2048,CAN,20,1.00,2.00,2.00,8.00,3.00,2.00
2049,CAN,20,1.00,2.00,2.00,5.00,1.00,1.00
2050,CAN,20,2.00,2.00,2.00,6.00,1.00,1.00
2051,CAN,20,1.00,2.00,1.00,10.00,1.00,1.00
2052,CAN,20,2.00,4.00,2.00,7.00,2.00,2.00
2053,CAN,20,2.00,2.00,1.00,6.00,1.00,2.00
2054,CAN,20,3.00,3.00,1.00,9.00,3.00,3.00
2055,CAN,20,1.00,2.00,2.00,7.00,2.00,2.00
2056,CAN,20,2.00,3.00,2.00,7.00,1.00,2.00
2057,CAN,20,1.00,1.00,1.00,1.00,2.00,1.00
2058,CAN,20,2.00,1.00,1.00,10.00,1.00,2.00
2059,CAN,20,2.00,2.00,2.00,10.00,2.00,2.00
2060,CAN,20,2.00,2.00,2.00,7.00,1.00,2.00
2061,CAN,20,2.00,2.00,1.00,5.00,1.00,3.00
2062,CAN,20,1.00,2.00,1.00,3.00,1.00,2.00
2063,CAN,20,1.00,2.00,1.00,8.00,2.00,3.00
2064,CAN,20,1.00,2.00,2.00,9.00,3.00,2.00
2065,CAN,20,1.00,2.00,1.00,8.00,3.00,1.00
2066,CAN,20,1.00,3.00,1.00,7.00,1.00,1.00
2067,CAN,20,2.00,2.00,2.00,10.00,2.00,2.00
2068,CAN,20,1.00,2.00,2.00,10.00,1.00,1.00
2069,CAN,20,1.00,2.00,1.00,7.00,2.00,1.00
2070,CAN,20,1.00,2.00,1.00,7.00,1.00,2.00
2071,CAN,20,2.00,1.00,1.00,9.00,2.00,1.00
2072,CAN,20,2.00,1.00,1.00,8.00,1.00,2.00
2073,CAN,20,1.00,2.00,1.00,9.00,1.00,1.00
2074,CAN,20,2.00,2.00,1.00,9.00,1.00,2.00
2075,CAN,20,2.00,2.00,2.00,6.00,2.00,2.00
2076,CAN,20,1.00,2.00,2.00,7.00,3.00,2.00
2077,CAN,20,1.00,1.00,1.00,6.00,1.00,2.00
2078,CAN,20,1.00,2.00,2.00,4.00,1.00,1.00
2079,CAN,20,3.00,2.00,2.00,3.00,1.00,1.00
2080,CAN,20,2.00,3.00,2.00,7.00,1.00,2.00
2081,CAN,20,1.00,2.00,2.00,10.00,3.00,3.00
2082,CAN,20,3.00,2.00,1.00,8.00,1.00,2.00
2083,CAN,20,2.00,2.00,1.00,10.00,2.00,1.00
2084,CAN,20,2.00,3.00,2.00,5.00,2.00,1.00
2085,CAN,20,1.00,3.00,2.00,5.00,3.00,1.00
2086,CAN,20,2.00,1.00,2.00,8.00,1.00,1.00
2087,CAN,20,2.00,2.00,2.00,1.00,1.00,4.00
2088,CAN,20,2.00,2.00,1.00,5.00,2.00,1.00
2089,CAN,20,3.00,1.00,1.00,7.00,2.00,1.00
2090,CAN,20,1.00,1.00,1.00,1.00,1.00,1.00
2091,CAN,20,1.00,2.00,1.00,7.00,2.00,2.00
2092,CAN,20,1.00,2.00,2.00,5.00,3.00,1.00
2093,CAN,20,1.00,2.00,1.00,10.00,1.00,1.00
2094,CAN,20,1.00,2.00,2.00,5.00,1.00,2.00
2095,CAN,20,3.00,2.00,1.00,8.00,1.00,3.00
2096,CAN,20,1.00,2.00,2.00,10.00,1.00,3.00
2097,CAN,20,1.00,2.00,2.00,5.00,1.00,1.00
2098,CAN,20,1.00,1.00,1.00,6.00,3.00,1.00
2099,CAN,20,1.00,1.00,2.00,1.00,2.00,2.00
2100,CAN,20,2.00,2.00,1.00,10.00,1.00,1.00
2101,CAN,20,3.00,2.00,2.00,7.00,1.00,1.00
2102,CAN,20,2.00,2.00,1.00,7.00,2.00,1.00
2103,CAN,20,1.00,2.00,1.00,5.00,3.00,2.00
2104,CAN,20,1.00,2.00,2.00,5.00,3.00,2.00
2105,CAN,20,2.00,2.00,2.00,7.00,1.00,1.00
2106,CAN,20,2.00,2.00,2.00,4.00,3.00,2.00
2107,CAN,20,1.00,3.00,2.00,1.00,3.00,2.00
2108,CAN,20,1.00,2.00,2.00,8.00,1.00,1.00
2109,CAN,20,2.00,2.00,1.00,8.00,1.00,1.00
2110,CAN,20,1.00,2.00,2.00,5.00,2.00,1.00
2111,CAN,20,2.00,3.00,2.00,5.00,1.00,2.00
2112,CAN,20,3.00,1.00,1.00,9.00,1.00,1.00
2113,CAN,20,2.00,2.00,2.00,3.00,3.00,2.00
2114,CAN,20,2.00,2.00,1.00,5.00,1.00,1.00
2115,CAN,20,1.00,2.00,1.00,5.00,2.00,2.00
2116,CAN,20,2.00,2.00,1.00,10.00,1.00,1.00
2117,CAN,20,1.00,1.00,1.00,9.00,1.00,1.00
2118,CAN,20,1.00,2.00,1.00,9.00,1.00,2.00
2119,CAN,20,2.00,1.00,1.00,10.00,2.00,3.00
2120,CAN,20,2.00,3.00,2.00,5.00,1.00,2.00
2121,CAN,20,2.00,2.00,2.00,1.00,2.00,1.00
2122,CAN,20,1.00,2.00,2.00,1.00,2.00,1.00
2123,CAN,20,3.00,4.00,1.00,10.00,1.00,2.00
2124,CAN,20,2.00,2.00,1.00,8.00,2.00,1.00
2125,CAN,20,3.00,2.00,1.00,3.00,3.00,2.00
2126,CAN,20,2.00,1.00,2.00,5.00,3.00,1.00
2127,CAN,20,1.00,2.00,1.00,3.00,1.00,1.00
2128,CAN,20,2.00,2.00,1.00,5.00,3.00,3.00
2129,CAN,20,1.00,3.00,2.00,5.00,1.00,1.00
2130,CAN,20,1.00,1.00,1.00,10.00,1.00,1.00
2131,CAN,20,2.00,2.00,1.00,7.00,3.00,1.00
2132,CAN,20,1.00,2.00,2.00,6.00,3.00,2.00
2133,CAN,20,1.00,2.00,2.00,1.00,1.00,3.00
2134,CAN,20,1.00,2.00,2.00,1.00,3.00,1.00
2135,CAN,20,2.00,3.00,2.00,1.00,3.00,2.00
2136,CAN,20,2.00,3.00,1.00,10.00,1.00,2.00
2137,CAN,20,3.00,2.00,2.00,10.00,1.00,2.00
2138,CAN,20,1.00,2.00,2.00,8.00,1.00,2.00
2139,CAN,20,2.00,2.00,2.00,9.00,1.00,1.00
2140,CAN,20,3.00,4.00,2.00,10.00,2.00,1.00
2141,CAN,20,1.00,1.00,2.00,4.00,1.00,2.00
2142,CAN,20,2.00,4.00,2.00,10.00,1.00,2.00
2143,CAN,20,2.00,1.00,2.00,8.00,2.00,1.00
2144,CAN,20,1.00,2.00,1.00,6.00,3.00,2.00
